id,name,name1,name2,name3
999,duc,duc,duc,duc
1000,duc,duc,duc,duc
1001,duc,duc,duc,duc
1002,duc,duc,duc,duc
1003,duc,duc,duc,duc
1004,duc,duc,duc,duc
1005,duc,duc,duc,duc
1006,duc,duc,duc,duc
1007,duc,duc,duc,duc
1008,duc,duc,duc,duc
1009,duc,duc,duc,duc
1010,duc,duc,duc,duc
1011,duc,duc,duc,duc
1012,duc,duc,duc,duc
1013,duc,duc,duc,duc
1014,duc,duc,duc,duc
1015,duc,duc,duc,duc
1016,duc,duc,duc,duc
1017,duc,duc,duc,duc
1018,duc,duc,duc,duc
1019,duc,duc,duc,duc
1020,duc,duc,duc,duc
1021,duc,duc,duc,duc
1022,duc,duc,duc,duc
1023,duc,duc,duc,duc
1024,duc,duc,duc,duc
1025,duc,duc,duc,duc
1026,duc,duc,duc,duc
1027,duc,duc,duc,duc
1028,duc,duc,duc,duc
1029,duc,duc,duc,duc
1030,duc,duc,duc,duc
1031,duc,duc,duc,duc
1032,duc,duc,duc,duc
1033,duc,duc,duc,duc
1034,duc,duc,duc,duc
1035,duc,duc,duc,duc
1036,duc,duc,duc,duc
1037,duc,duc,duc,duc
1038,duc,duc,duc,duc
1039,duc,duc,duc,duc
1040,duc,duc,duc,duc
1041,duc,duc,duc,duc
1042,duc,duc,duc,duc
1043,duc,duc,duc,duc
1044,duc,duc,duc,duc
1045,duc,duc,duc,duc
1046,duc,duc,duc,duc
1047,duc,duc,duc,duc
1048,duc,duc,duc,duc
1049,duc,duc,duc,duc
1050,duc,duc,duc,duc
1051,duc,duc,duc,duc
1052,duc,duc,duc,duc
1053,duc,duc,duc,duc
1054,duc,duc,duc,duc
1055,duc,duc,duc,duc
1056,duc,duc,duc,duc
1057,duc,duc,duc,duc
1058,duc,duc,duc,duc
1059,duc,duc,duc,duc
1060,duc,duc,duc,duc
1061,duc,duc,duc,duc
1062,duc,duc,duc,duc
1063,duc,duc,duc,duc
1064,duc,duc,duc,duc
1065,duc,duc,duc,duc
1066,duc,duc,duc,duc
1067,duc,duc,duc,duc
1068,duc,duc,duc,duc
1069,duc,duc,duc,duc
1070,duc,duc,duc,duc
1071,duc,duc,duc,duc
1072,duc,duc,duc,duc
1073,duc,duc,duc,duc
1074,duc,duc,duc,duc
1075,duc,duc,duc,duc
1076,duc,duc,duc,duc
1077,duc,duc,duc,duc
1078,duc,duc,duc,duc
1079,duc,duc,duc,duc
1080,duc,duc,duc,duc
1081,duc,duc,duc,duc
1082,duc,duc,duc,duc
1083,duc,duc,duc,duc
1084,duc,duc,duc,duc
1085,duc,duc,duc,duc
1086,duc,duc,duc,duc
1087,duc,duc,duc,duc
1088,duc,duc,duc,duc
1089,duc,duc,duc,duc
1090,duc,duc,duc,duc
1091,duc,duc,duc,duc
1092,duc,duc,duc,duc
1093,duc,duc,duc,duc
1094,duc,duc,duc,duc
1095,duc,duc,duc,duc
1096,duc,duc,duc,duc
1097,duc,duc,duc,duc
1098,duc,duc,duc,duc
1099,duc,duc,duc,duc
1100,duc,duc,duc,duc
1101,duc,duc,duc,duc
1102,duc,duc,duc,duc
1103,duc,duc,duc,duc
1104,duc,duc,duc,duc
1105,duc,duc,duc,duc
1106,duc,duc,duc,duc
1107,duc,duc,duc,duc
1108,duc,duc,duc,duc
1109,duc,duc,duc,duc
1110,duc,duc,duc,duc
1111,duc,duc,duc,duc
1112,duc,duc,duc,duc
1113,duc,duc,duc,duc
1114,duc,duc,duc,duc
1115,duc,duc,duc,duc
1116,duc,duc,duc,duc
1117,duc,duc,duc,duc
1118,duc,duc,duc,duc
1119,duc,duc,duc,duc
1120,duc,duc,duc,duc
1121,duc,duc,duc,duc
1122,duc,duc,duc,duc
1123,duc,duc,duc,duc
1124,duc,duc,duc,duc
1125,duc,duc,duc,duc
1126,duc,duc,duc,duc
1127,duc,duc,duc,duc
1128,duc,duc,duc,duc
1129,duc,duc,duc,duc
1130,duc,duc,duc,duc
1131,duc,duc,duc,duc
1132,duc,duc,duc,duc
1133,duc,duc,duc,duc
1134,duc,duc,duc,duc
1135,duc,duc,duc,duc
1136,duc,duc,duc,duc
1137,duc,duc,duc,duc
1138,duc,duc,duc,duc
1139,duc,duc,duc,duc
1140,duc,duc,duc,duc
1141,duc,duc,duc,duc
1142,duc,duc,duc,duc
1143,duc,duc,duc,duc
1144,duc,duc,duc,duc
1145,duc,duc,duc,duc
1146,duc,duc,duc,duc
1147,duc,duc,duc,duc
1148,duc,duc,duc,duc
1149,duc,duc,duc,duc
1150,duc,duc,duc,duc
1151,duc,duc,duc,duc
1152,duc,duc,duc,duc
1153,duc,duc,duc,duc
1154,duc,duc,duc,duc
1155,duc,duc,duc,duc
1156,duc,duc,duc,duc
1157,duc,duc,duc,duc
1158,duc,duc,duc,duc
1159,duc,duc,duc,duc
1160,duc,duc,duc,duc
1161,duc,duc,duc,duc
1162,duc,duc,duc,duc
1163,duc,duc,duc,duc
1164,duc,duc,duc,duc
1165,duc,duc,duc,duc
1166,duc,duc,duc,duc
1167,duc,duc,duc,duc
1168,duc,duc,duc,duc
1169,duc,duc,duc,duc
1170,duc,duc,duc,duc
1171,duc,duc,duc,duc
1172,duc,duc,duc,duc
1173,duc,duc,duc,duc
1174,duc,duc,duc,duc
1175,duc,duc,duc,duc
1176,duc,duc,duc,duc
1177,duc,duc,duc,duc
1178,duc,duc,duc,duc
1179,duc,duc,duc,duc
1180,duc,duc,duc,duc
1181,duc,duc,duc,duc
1182,duc,duc,duc,duc
1183,duc,duc,duc,duc
1184,duc,duc,duc,duc
1185,duc,duc,duc,duc
1186,duc,duc,duc,duc
1187,duc,duc,duc,duc
1188,duc,duc,duc,duc
1189,duc,duc,duc,duc
1190,duc,duc,duc,duc
1191,duc,duc,duc,duc
1192,duc,duc,duc,duc
1193,duc,duc,duc,duc
1194,duc,duc,duc,duc
1195,duc,duc,duc,duc
1196,duc,duc,duc,duc
1197,duc,duc,duc,duc
1198,duc,duc,duc,duc
1199,duc,duc,duc,duc
1200,duc,duc,duc,duc
1201,duc,duc,duc,duc
1202,duc,duc,duc,duc
1203,duc,duc,duc,duc
1204,duc,duc,duc,duc
1205,duc,duc,duc,duc
1206,duc,duc,duc,duc
1207,duc,duc,duc,duc
1208,duc,duc,duc,duc
1209,duc,duc,duc,duc
1210,duc,duc,duc,duc
1211,duc,duc,duc,duc
1212,duc,duc,duc,duc
1213,duc,duc,duc,duc
1214,duc,duc,duc,duc
1215,duc,duc,duc,duc
1216,duc,duc,duc,duc
1217,duc,duc,duc,duc
1218,duc,duc,duc,duc
1219,duc,duc,duc,duc
1220,duc,duc,duc,duc
1221,duc,duc,duc,duc
1222,duc,duc,duc,duc
1223,duc,duc,duc,duc
1224,duc,duc,duc,duc
1225,duc,duc,duc,duc
1226,duc,duc,duc,duc
1227,duc,duc,duc,duc
1228,duc,duc,duc,duc
1229,duc,duc,duc,duc
1230,duc,duc,duc,duc
1231,duc,duc,duc,duc
1232,duc,duc,duc,duc
1233,duc,duc,duc,duc
1234,duc,duc,duc,duc
1235,duc,duc,duc,duc
1236,duc,duc,duc,duc
1237,duc,duc,duc,duc
1238,duc,duc,duc,duc
1239,duc,duc,duc,duc
1240,duc,duc,duc,duc
1241,duc,duc,duc,duc
1242,duc,duc,duc,duc
1243,duc,duc,duc,duc
1244,duc,duc,duc,duc
1245,duc,duc,duc,duc
1246,duc,duc,duc,duc
1247,duc,duc,duc,duc
1248,duc,duc,duc,duc
1249,duc,duc,duc,duc
1250,duc,duc,duc,duc
1251,duc,duc,duc,duc
1252,duc,duc,duc,duc
1253,duc,duc,duc,duc
1254,duc,duc,duc,duc
1255,duc,duc,duc,duc
1256,duc,duc,duc,duc
1257,duc,duc,duc,duc
1258,duc,duc,duc,duc
1259,duc,duc,duc,duc
1260,duc,duc,duc,duc
1261,duc,duc,duc,duc
1262,duc,duc,duc,duc
1263,duc,duc,duc,duc
1264,duc,duc,duc,duc
1265,duc,duc,duc,duc
1266,duc,duc,duc,duc
1267,duc,duc,duc,duc
1268,duc,duc,duc,duc
1269,duc,duc,duc,duc
1270,duc,duc,duc,duc
1271,duc,duc,duc,duc
1272,duc,duc,duc,duc
1273,duc,duc,duc,duc
1274,duc,duc,duc,duc
1275,duc,duc,duc,duc
1276,duc,duc,duc,duc
1277,duc,duc,duc,duc
1278,duc,duc,duc,duc
1279,duc,duc,duc,duc
1280,duc,duc,duc,duc
1281,duc,duc,duc,duc
1282,duc,duc,duc,duc
1283,duc,duc,duc,duc
1284,duc,duc,duc,duc
1285,duc,duc,duc,duc
1286,duc,duc,duc,duc
1287,duc,duc,duc,duc
1288,duc,duc,duc,duc
1289,duc,duc,duc,duc
1290,duc,duc,duc,duc
1291,duc,duc,duc,duc
1292,duc,duc,duc,duc
1293,duc,duc,duc,duc
1294,duc,duc,duc,duc
1295,duc,duc,duc,duc
1296,duc,duc,duc,duc
1297,duc,duc,duc,duc
1298,duc,duc,duc,duc
1299,duc,duc,duc,duc
1300,duc,duc,duc,duc
1301,duc,duc,duc,duc
1302,duc,duc,duc,duc
1303,duc,duc,duc,duc
1304,duc,duc,duc,duc
1305,duc,duc,duc,duc
1306,duc,duc,duc,duc
1307,duc,duc,duc,duc
1308,duc,duc,duc,duc
1309,duc,duc,duc,duc
1310,duc,duc,duc,duc
1311,duc,duc,duc,duc
1312,duc,duc,duc,duc
1313,duc,duc,duc,duc
1314,duc,duc,duc,duc
1315,duc,duc,duc,duc
1316,duc,duc,duc,duc
1317,duc,duc,duc,duc
1318,duc,duc,duc,duc
1319,duc,duc,duc,duc
1320,duc,duc,duc,duc
1321,duc,duc,duc,duc
1322,duc,duc,duc,duc
1323,duc,duc,duc,duc
1324,duc,duc,duc,duc
1325,duc,duc,duc,duc
1326,duc,duc,duc,duc
1327,duc,duc,duc,duc
1328,duc,duc,duc,duc
1329,duc,duc,duc,duc
1330,duc,duc,duc,duc
1331,duc,duc,duc,duc
1332,duc,duc,duc,duc
1333,duc,duc,duc,duc
1334,duc,duc,duc,duc
1335,duc,duc,duc,duc
1336,duc,duc,duc,duc
1337,duc,duc,duc,duc
1338,duc,duc,duc,duc
1339,duc,duc,duc,duc
1340,duc,duc,duc,duc
1341,duc,duc,duc,duc
1342,duc,duc,duc,duc
1343,duc,duc,duc,duc
1344,duc,duc,duc,duc
1345,duc,duc,duc,duc
1346,duc,duc,duc,duc
1347,duc,duc,duc,duc
1348,duc,duc,duc,duc
1349,duc,duc,duc,duc
1350,duc,duc,duc,duc
1351,duc,duc,duc,duc
1352,duc,duc,duc,duc
1353,duc,duc,duc,duc
1354,duc,duc,duc,duc
1355,duc,duc,duc,duc
1356,duc,duc,duc,duc
1357,duc,duc,duc,duc
1358,duc,duc,duc,duc
1359,duc,duc,duc,duc
1360,duc,duc,duc,duc
1361,duc,duc,duc,duc
1362,duc,duc,duc,duc
1363,duc,duc,duc,duc
1364,duc,duc,duc,duc
1365,duc,duc,duc,duc
1366,duc,duc,duc,duc
1367,duc,duc,duc,duc
1368,duc,duc,duc,duc
1369,duc,duc,duc,duc
1370,duc,duc,duc,duc
1371,duc,duc,duc,duc
1372,duc,duc,duc,duc
1373,duc,duc,duc,duc
1374,duc,duc,duc,duc
1375,duc,duc,duc,duc
1376,duc,duc,duc,duc
1377,duc,duc,duc,duc
1378,duc,duc,duc,duc
1379,duc,duc,duc,duc
1380,duc,duc,duc,duc
1381,duc,duc,duc,duc
1382,duc,duc,duc,duc
1383,duc,duc,duc,duc
1384,duc,duc,duc,duc
1385,duc,duc,duc,duc
1386,duc,duc,duc,duc
1387,duc,duc,duc,duc
1388,duc,duc,duc,duc
1389,duc,duc,duc,duc
1390,duc,duc,duc,duc
1391,duc,duc,duc,duc
1392,duc,duc,duc,duc
1393,duc,duc,duc,duc
1394,duc,duc,duc,duc
1395,duc,duc,duc,duc
1396,duc,duc,duc,duc
1397,duc,duc,duc,duc
1398,duc,duc,duc,duc
1399,duc,duc,duc,duc
1400,duc,duc,duc,duc
1401,duc,duc,duc,duc
1402,duc,duc,duc,duc
1403,duc,duc,duc,duc
1404,duc,duc,duc,duc
1405,duc,duc,duc,duc
1406,duc,duc,duc,duc
1407,duc,duc,duc,duc
1408,duc,duc,duc,duc
1409,duc,duc,duc,duc
1410,duc,duc,duc,duc
1411,duc,duc,duc,duc
1412,duc,duc,duc,duc
1413,duc,duc,duc,duc
1414,duc,duc,duc,duc
1415,duc,duc,duc,duc
1416,duc,duc,duc,duc
1417,duc,duc,duc,duc
1418,duc,duc,duc,duc
1419,duc,duc,duc,duc
1420,duc,duc,duc,duc
1421,duc,duc,duc,duc
1422,duc,duc,duc,duc
1423,duc,duc,duc,duc
1424,duc,duc,duc,duc
1425,duc,duc,duc,duc
1426,duc,duc,duc,duc
1427,duc,duc,duc,duc
1428,duc,duc,duc,duc
1429,duc,duc,duc,duc
1430,duc,duc,duc,duc
1431,duc,duc,duc,duc
1432,duc,duc,duc,duc
1433,duc,duc,duc,duc
1434,duc,duc,duc,duc
1435,duc,duc,duc,duc
1436,duc,duc,duc,duc
1437,duc,duc,duc,duc
1438,duc,duc,duc,duc
1439,duc,duc,duc,duc
1440,duc,duc,duc,duc
1441,duc,duc,duc,duc
1442,duc,duc,duc,duc
1443,duc,duc,duc,duc
1444,duc,duc,duc,duc
1445,duc,duc,duc,duc
1446,duc,duc,duc,duc
1447,duc,duc,duc,duc
1448,duc,duc,duc,duc
1449,duc,duc,duc,duc
1450,duc,duc,duc,duc
1451,duc,duc,duc,duc
1452,duc,duc,duc,duc
1453,duc,duc,duc,duc
1454,duc,duc,duc,duc
1455,duc,duc,duc,duc
1456,duc,duc,duc,duc
1457,duc,duc,duc,duc
1458,duc,duc,duc,duc
1459,duc,duc,duc,duc
1460,duc,duc,duc,duc
1461,duc,duc,duc,duc
1462,duc,duc,duc,duc
1463,duc,duc,duc,duc
1464,duc,duc,duc,duc
1465,duc,duc,duc,duc
1466,duc,duc,duc,duc
1467,duc,duc,duc,duc
1468,duc,duc,duc,duc
1469,duc,duc,duc,duc
1470,duc,duc,duc,duc
1471,duc,duc,duc,duc
1472,duc,duc,duc,duc
1473,duc,duc,duc,duc
1474,duc,duc,duc,duc
1475,duc,duc,duc,duc
1476,duc,duc,duc,duc
1477,duc,duc,duc,duc
1478,duc,duc,duc,duc
1479,duc,duc,duc,duc
1480,duc,duc,duc,duc
1481,duc,duc,duc,duc
1482,duc,duc,duc,duc
1483,duc,duc,duc,duc
1484,duc,duc,duc,duc
1485,duc,duc,duc,duc
1486,duc,duc,duc,duc
1487,duc,duc,duc,duc
1488,duc,duc,duc,duc
1489,duc,duc,duc,duc
1490,duc,duc,duc,duc
1491,duc,duc,duc,duc
1492,duc,duc,duc,duc
1493,duc,duc,duc,duc
1494,duc,duc,duc,duc
1495,duc,duc,duc,duc
1496,duc,duc,duc,duc
1497,duc,duc,duc,duc
1498,duc,duc,duc,duc
1499,duc,duc,duc,duc
1500,duc,duc,duc,duc
1501,duc,duc,duc,duc
1502,duc,duc,duc,duc
1503,duc,duc,duc,duc
1504,duc,duc,duc,duc
1505,duc,duc,duc,duc
1506,duc,duc,duc,duc
1507,duc,duc,duc,duc
1508,duc,duc,duc,duc
1509,duc,duc,duc,duc
1510,duc,duc,duc,duc
1511,duc,duc,duc,duc
1512,duc,duc,duc,duc
1513,duc,duc,duc,duc
1514,duc,duc,duc,duc
1515,duc,duc,duc,duc
1516,duc,duc,duc,duc
1517,duc,duc,duc,duc
1518,duc,duc,duc,duc
1519,duc,duc,duc,duc
1520,duc,duc,duc,duc
1521,duc,duc,duc,duc
1522,duc,duc,duc,duc
1523,duc,duc,duc,duc
1524,duc,duc,duc,duc
1525,duc,duc,duc,duc
1526,duc,duc,duc,duc
1527,duc,duc,duc,duc
1528,duc,duc,duc,duc
1529,duc,duc,duc,duc
1530,duc,duc,duc,duc
1531,duc,duc,duc,duc
1532,duc,duc,duc,duc
1533,duc,duc,duc,duc
1534,duc,duc,duc,duc
1535,duc,duc,duc,duc
1536,duc,duc,duc,duc
1537,duc,duc,duc,duc
1538,duc,duc,duc,duc
1539,duc,duc,duc,duc
1540,duc,duc,duc,duc
1541,duc,duc,duc,duc
1542,duc,duc,duc,duc
1543,duc,duc,duc,duc
1544,duc,duc,duc,duc
1545,duc,duc,duc,duc
1546,duc,duc,duc,duc
1547,duc,duc,duc,duc
1548,duc,duc,duc,duc
1549,duc,duc,duc,duc
1550,duc,duc,duc,duc
1551,duc,duc,duc,duc
1552,duc,duc,duc,duc
1553,duc,duc,duc,duc
1554,duc,duc,duc,duc
1555,duc,duc,duc,duc
1556,duc,duc,duc,duc
1557,duc,duc,duc,duc
1558,duc,duc,duc,duc
1559,duc,duc,duc,duc
1560,duc,duc,duc,duc
1561,duc,duc,duc,duc
1562,duc,duc,duc,duc
1563,duc,duc,duc,duc
1564,duc,duc,duc,duc
1565,duc,duc,duc,duc
1566,duc,duc,duc,duc
1567,duc,duc,duc,duc
1568,duc,duc,duc,duc
1569,duc,duc,duc,duc
1570,duc,duc,duc,duc
1571,duc,duc,duc,duc
1572,duc,duc,duc,duc
1573,duc,duc,duc,duc
1574,duc,duc,duc,duc
1575,duc,duc,duc,duc
1576,duc,duc,duc,duc
1577,duc,duc,duc,duc
1578,duc,duc,duc,duc
1579,duc,duc,duc,duc
1580,duc,duc,duc,duc
1581,duc,duc,duc,duc
1582,duc,duc,duc,duc
1583,duc,duc,duc,duc
1584,duc,duc,duc,duc
1585,duc,duc,duc,duc
1586,duc,duc,duc,duc
1587,duc,duc,duc,duc
1588,duc,duc,duc,duc
1589,duc,duc,duc,duc
1590,duc,duc,duc,duc
1591,duc,duc,duc,duc
1592,duc,duc,duc,duc
1593,duc,duc,duc,duc
1594,duc,duc,duc,duc
1595,duc,duc,duc,duc
1596,duc,duc,duc,duc
1597,duc,duc,duc,duc
1598,duc,duc,duc,duc
1599,duc,duc,duc,duc
1600,duc,duc,duc,duc
1601,duc,duc,duc,duc
1602,duc,duc,duc,duc
1603,duc,duc,duc,duc
1604,duc,duc,duc,duc
1605,duc,duc,duc,duc
1606,duc,duc,duc,duc
1607,duc,duc,duc,duc
1608,duc,duc,duc,duc
1609,duc,duc,duc,duc
1610,duc,duc,duc,duc
1611,duc,duc,duc,duc
1612,duc,duc,duc,duc
1613,duc,duc,duc,duc
1614,duc,duc,duc,duc
1615,duc,duc,duc,duc
1616,duc,duc,duc,duc
1617,duc,duc,duc,duc
1618,duc,duc,duc,duc
1619,duc,duc,duc,duc
1620,duc,duc,duc,duc
1621,duc,duc,duc,duc
1622,duc,duc,duc,duc
1623,duc,duc,duc,duc
1624,duc,duc,duc,duc
1625,duc,duc,duc,duc
1626,duc,duc,duc,duc
1627,duc,duc,duc,duc
1628,duc,duc,duc,duc
1629,duc,duc,duc,duc
1630,duc,duc,duc,duc
1631,duc,duc,duc,duc
1632,duc,duc,duc,duc
1633,duc,duc,duc,duc
1634,duc,duc,duc,duc
1635,duc,duc,duc,duc
1636,duc,duc,duc,duc
1637,duc,duc,duc,duc
1638,duc,duc,duc,duc
1639,duc,duc,duc,duc
1640,duc,duc,duc,duc
1641,duc,duc,duc,duc
1642,duc,duc,duc,duc
1643,duc,duc,duc,duc
1644,duc,duc,duc,duc
1645,duc,duc,duc,duc
1646,duc,duc,duc,duc
1647,duc,duc,duc,duc
1648,duc,duc,duc,duc
1649,duc,duc,duc,duc
1650,duc,duc,duc,duc
1651,duc,duc,duc,duc
1652,duc,duc,duc,duc
1653,duc,duc,duc,duc
1654,duc,duc,duc,duc
1655,duc,duc,duc,duc
1656,duc,duc,duc,duc
1657,duc,duc,duc,duc
1658,duc,duc,duc,duc
1659,duc,duc,duc,duc
1660,duc,duc,duc,duc
1661,duc,duc,duc,duc
1662,duc,duc,duc,duc
1663,duc,duc,duc,duc
1664,duc,duc,duc,duc
1665,duc,duc,duc,duc
1666,duc,duc,duc,duc
1667,duc,duc,duc,duc
1668,duc,duc,duc,duc
1669,duc,duc,duc,duc
1670,duc,duc,duc,duc
1671,duc,duc,duc,duc
1672,duc,duc,duc,duc
1673,duc,duc,duc,duc
1674,duc,duc,duc,duc
1675,duc,duc,duc,duc
1676,duc,duc,duc,duc
1677,duc,duc,duc,duc
1678,duc,duc,duc,duc
1679,duc,duc,duc,duc
1680,duc,duc,duc,duc
1681,duc,duc,duc,duc
1682,duc,duc,duc,duc
1683,duc,duc,duc,duc
1684,duc,duc,duc,duc
1685,duc,duc,duc,duc
1686,duc,duc,duc,duc
1687,duc,duc,duc,duc
1688,duc,duc,duc,duc
1689,duc,duc,duc,duc
1690,duc,duc,duc,duc
1691,duc,duc,duc,duc
1692,duc,duc,duc,duc
1693,duc,duc,duc,duc
1694,duc,duc,duc,duc
1695,duc,duc,duc,duc
1696,duc,duc,duc,duc
1697,duc,duc,duc,duc
1698,duc,duc,duc,duc
1699,duc,duc,duc,duc
1700,duc,duc,duc,duc
1701,duc,duc,duc,duc
1702,duc,duc,duc,duc
1703,duc,duc,duc,duc
1704,duc,duc,duc,duc
1705,duc,duc,duc,duc
1706,duc,duc,duc,duc
1707,duc,duc,duc,duc
1708,duc,duc,duc,duc
1709,duc,duc,duc,duc
1710,duc,duc,duc,duc
1711,duc,duc,duc,duc
1712,duc,duc,duc,duc
1713,duc,duc,duc,duc
1714,duc,duc,duc,duc
1715,duc,duc,duc,duc
1716,duc,duc,duc,duc
1717,duc,duc,duc,duc
1718,duc,duc,duc,duc
1719,duc,duc,duc,duc
1720,duc,duc,duc,duc
1721,duc,duc,duc,duc
1722,duc,duc,duc,duc
1723,duc,duc,duc,duc
1724,duc,duc,duc,duc
1725,duc,duc,duc,duc
1726,duc,duc,duc,duc
1727,duc,duc,duc,duc
1728,duc,duc,duc,duc
1729,duc,duc,duc,duc
1730,duc,duc,duc,duc
1731,duc,duc,duc,duc
1732,duc,duc,duc,duc
1733,duc,duc,duc,duc
1734,duc,duc,duc,duc
1735,duc,duc,duc,duc
1736,duc,duc,duc,duc
1737,duc,duc,duc,duc
1738,duc,duc,duc,duc
1739,duc,duc,duc,duc
1740,duc,duc,duc,duc
1741,duc,duc,duc,duc
1742,duc,duc,duc,duc
1743,duc,duc,duc,duc
1744,duc,duc,duc,duc
1745,duc,duc,duc,duc
1746,duc,duc,duc,duc
1747,duc,duc,duc,duc
1748,duc,duc,duc,duc
1749,duc,duc,duc,duc
1750,duc,duc,duc,duc
1751,duc,duc,duc,duc
1752,duc,duc,duc,duc
1753,duc,duc,duc,duc
1754,duc,duc,duc,duc
1755,duc,duc,duc,duc
1756,duc,duc,duc,duc
1757,duc,duc,duc,duc
1758,duc,duc,duc,duc
1759,duc,duc,duc,duc
1760,duc,duc,duc,duc
1761,duc,duc,duc,duc
1762,duc,duc,duc,duc
1763,duc,duc,duc,duc
1764,duc,duc,duc,duc
1765,duc,duc,duc,duc
1766,duc,duc,duc,duc
1767,duc,duc,duc,duc
1768,duc,duc,duc,duc
1769,duc,duc,duc,duc
1770,duc,duc,duc,duc
1771,duc,duc,duc,duc
1772,duc,duc,duc,duc
1773,duc,duc,duc,duc
1774,duc,duc,duc,duc
1775,duc,duc,duc,duc
1776,duc,duc,duc,duc
1777,duc,duc,duc,duc
1778,duc,duc,duc,duc
1779,duc,duc,duc,duc
1780,duc,duc,duc,duc
1781,duc,duc,duc,duc
1782,duc,duc,duc,duc
1783,duc,duc,duc,duc
1784,duc,duc,duc,duc
1785,duc,duc,duc,duc
1786,duc,duc,duc,duc
1787,duc,duc,duc,duc
1788,duc,duc,duc,duc
1789,duc,duc,duc,duc
1790,duc,duc,duc,duc
1791,duc,duc,duc,duc
1792,duc,duc,duc,duc
1793,duc,duc,duc,duc
1794,duc,duc,duc,duc
1795,duc,duc,duc,duc
1796,duc,duc,duc,duc
1797,duc,duc,duc,duc
1798,duc,duc,duc,duc
1799,duc,duc,duc,duc
1800,duc,duc,duc,duc
1801,duc,duc,duc,duc
1802,duc,duc,duc,duc
1803,duc,duc,duc,duc
1804,duc,duc,duc,duc
1805,duc,duc,duc,duc
1806,duc,duc,duc,duc
1807,duc,duc,duc,duc
1808,duc,duc,duc,duc
1809,duc,duc,duc,duc
1810,duc,duc,duc,duc
1811,duc,duc,duc,duc
1812,duc,duc,duc,duc
1813,duc,duc,duc,duc
1814,duc,duc,duc,duc
1815,duc,duc,duc,duc
1816,duc,duc,duc,duc
1817,duc,duc,duc,duc
1818,duc,duc,duc,duc
1819,duc,duc,duc,duc
1820,duc,duc,duc,duc
1821,duc,duc,duc,duc
1822,duc,duc,duc,duc
1823,duc,duc,duc,duc
1824,duc,duc,duc,duc
1825,duc,duc,duc,duc
1826,duc,duc,duc,duc
1827,duc,duc,duc,duc
1828,duc,duc,duc,duc
1829,duc,duc,duc,duc
1830,duc,duc,duc,duc
1831,duc,duc,duc,duc
1832,duc,duc,duc,duc
1833,duc,duc,duc,duc
1834,duc,duc,duc,duc
1835,duc,duc,duc,duc
1836,duc,duc,duc,duc
1837,duc,duc,duc,duc
1838,duc,duc,duc,duc
1839,duc,duc,duc,duc
1840,duc,duc,duc,duc
1841,duc,duc,duc,duc
1842,duc,duc,duc,duc
1843,duc,duc,duc,duc
1844,duc,duc,duc,duc
1845,duc,duc,duc,duc
1846,duc,duc,duc,duc
1847,duc,duc,duc,duc
1848,duc,duc,duc,duc
1849,duc,duc,duc,duc
1850,duc,duc,duc,duc
1851,duc,duc,duc,duc
1852,duc,duc,duc,duc
1853,duc,duc,duc,duc
1854,duc,duc,duc,duc
1855,duc,duc,duc,duc
1856,duc,duc,duc,duc
1857,duc,duc,duc,duc
1858,duc,duc,duc,duc
1859,duc,duc,duc,duc
1860,duc,duc,duc,duc
1861,duc,duc,duc,duc
1862,duc,duc,duc,duc
1863,duc,duc,duc,duc
1864,duc,duc,duc,duc
1865,duc,duc,duc,duc
1866,duc,duc,duc,duc
1867,duc,duc,duc,duc
1868,duc,duc,duc,duc
1869,duc,duc,duc,duc
1870,duc,duc,duc,duc
1871,duc,duc,duc,duc
1872,duc,duc,duc,duc
1873,duc,duc,duc,duc
1874,duc,duc,duc,duc
1875,duc,duc,duc,duc
1876,duc,duc,duc,duc
1877,duc,duc,duc,duc
1878,duc,duc,duc,duc
1879,duc,duc,duc,duc
1880,duc,duc,duc,duc
1881,duc,duc,duc,duc
1882,duc,duc,duc,duc
1883,duc,duc,duc,duc
1884,duc,duc,duc,duc
1885,duc,duc,duc,duc
1886,duc,duc,duc,duc
1887,duc,duc,duc,duc
1888,duc,duc,duc,duc
1889,duc,duc,duc,duc
1890,duc,duc,duc,duc
1891,duc,duc,duc,duc
1892,duc,duc,duc,duc
1893,duc,duc,duc,duc
1894,duc,duc,duc,duc
1895,duc,duc,duc,duc
1896,duc,duc,duc,duc
1897,duc,duc,duc,duc
1898,duc,duc,duc,duc
1899,duc,duc,duc,duc
1900,duc,duc,duc,duc
1901,duc,duc,duc,duc
1902,duc,duc,duc,duc
1903,duc,duc,duc,duc
1904,duc,duc,duc,duc
1905,duc,duc,duc,duc
1906,duc,duc,duc,duc
1907,duc,duc,duc,duc
1908,duc,duc,duc,duc
1909,duc,duc,duc,duc
1910,duc,duc,duc,duc
1911,duc,duc,duc,duc
1912,duc,duc,duc,duc
1913,duc,duc,duc,duc
1914,duc,duc,duc,duc
1915,duc,duc,duc,duc
1916,duc,duc,duc,duc
1917,duc,duc,duc,duc
1918,duc,duc,duc,duc
1919,duc,duc,duc,duc
1920,duc,duc,duc,duc
1921,duc,duc,duc,duc
1922,duc,duc,duc,duc
1923,duc,duc,duc,duc
1924,duc,duc,duc,duc
1925,duc,duc,duc,duc
1926,duc,duc,duc,duc
1927,duc,duc,duc,duc
1928,duc,duc,duc,duc
1929,duc,duc,duc,duc
1930,duc,duc,duc,duc
